a,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
public_lib_11.shp.csv,28,1001,행복어린이도서관,경기,파주시,공공(일반),지자체,직영,2011,413900,경기 파주시 문산읍,통일로 1680 문산행복센터 3층,http://www.pajulib.or.kr/hclib,031-940-8572,031-940-8579,경기 파주시 문산읍통일로 1680 문산행복센터 3층,126.791016,37.85675114,정좌표
public_lib_11.shp.csv,29,1001,행복한도서관,서울,강남구,공공(일반),지자체,위탁,2006,6187,서울특별시 강남구 영동대로65길 24 대치동,3층 행복한도서관,http://library.gangnam.go.kr/,02-567-3833,02-565-3834,서울특별시 강남구 영동대로65길 24 대치동3층 행복한도서관,127.0641886,37.50230515,정좌표
public_lib_11.shp.csv,30,1001,향기나무도서관,서울,노원구,공공(일반),지자체,직영,2018,1786,"서울특별시 노원구 노원로 331 (중계동, 시영3단지목련아파트)",노원아동복지관 1층 향기나무도서관,-,02-2116-4448,,"서울특별시 노원구 노원로 331 (중계동, 시영3단지목련아파트)노원아동복지관 1층 향기나무도서관",127.0688068,37.64592615,정좌표
public_lib_11.shp.csv,31,1001,홍도도서관,대전,동구,공공(일반),지자체,직영,2009,34554,대전광역시 동구 동산초교로34번길 56 홍도동,홍도도서관3~4층,https://www.donggu.go.kr/dg/kor/contents/620,042-259-7571,042-224-6190,대전광역시 동구 동산초교로34번길 56 홍도동홍도도서관3~4층,127.4258278,36.34908278,정좌표
public_lib_11.shp.csv,32,1001,홍산공공도서관,충남,부여군,공공(일반),지자체,직영,2014,323841,충청남도 부여군,홍산로 77-1,http://www.buyeo.go.kr/html/kr/intro/intro_05110101.html,041-830-2896,041-837-2611,충청남도 부여군홍산로 77-1,126.759533,36.21674805,정좌표
public_lib_11.shp.csv,33,1001,홍천교육도서관,강원,홍천군,공공(일반),교육청,직영,1970,25134,강원도 홍천군 홍천읍 꽃뫼로 93,93 홍천교육도서관,http://lib.gwe.go.kr/hclib/egovMain.do,033-433-2158,033-434-3987,강원도 홍천군 홍천읍 꽃뫼로 9393 홍천교육도서관,127.8901215,37.69201577,인근좌표
public_lib_11.shp.csv,34,1001,홍천연봉도서관,강원,홍천군,공공(일반),지자체,직영,2014,250807,강원도 홍천군,연봉중앙로 11-10,http://library.hongcheon.gangwon.kr,033-430-2591,033-430-2449,강원도 홍천군연봉중앙로 11-10,127.8746706,37.68225486,정좌표
public_lib_11.shp.csv,35,1001,화랑도서관,서울,노원구,공공(일반),지자체,위탁,2011,1823,서울특별시 노원구 노원로1나길 10 (공릉동),공릉청소년문화정보센터,http://www.gycenter.or.kr,02-973-1318,02-976-1318,서울특별시 노원구 노원로1나길 10 (공릉동)공릉청소년문화정보센터,127.0830474,37.62151605,정좌표
public_lib_11.shp.csv,36,1001,화명도서관,부산,북구,공공(일반),지자체,직영,2010,616852,부산광역시 북구 화명대로12번길,59 부산 화명도서관,http://hmlib.bsbukgu.go.kr/,051-309-6483,051-309-6489,부산광역시 북구 화명대로12번길59 부산 화명도서관,129.0093915,35.23219237,정좌표
public_lib_11.shp.csv,37,1001,화성시 다원이음터도서관,경기,화성시,공공(일반),지자체,위탁,2019,18463,경기도 화성시 동탄순환대로 754-14 영천동,다원이음터 도서관 이음터 건물 1-2층,http://www.hscitylib.or.kr/dwlib/index.jsp,031-372-9611,031-372-9612,경기도 화성시 동탄순환대로 754-14 영천동다원이음터 도서관 이음터 건물 1-2층,127.1045264,37.21054207,정좌표
public_lib_11.shp.csv,38,1001,화성시 동탄중앙이음터도서관,경기,화성시,공공(일반),지자체,위탁,2016,18476,경기도 화성시 동탄대로시범길 115 (청계동),"동탄중앙이음터 3,4층",http://hscitylib.or.kr/iutlib,031-378-7344,031-378-7345,"경기도 화성시 동탄대로시범길 115 (청계동)동탄중앙이음터 3,4층",127.1107992,37.19882546,정좌표
public_lib_11.shp.csv,39,1001,화성시 송린이음터도서관,경기,화성시,공공(일반),지자체,위탁,2019,18242,경기도 화성시 수노을2로 150 새솔동,송린이음터 2~3층,http://www.hscitylib.or.kr/srlib/index.jsp,031-356-9680,031-356-9681,경기도 화성시 수노을2로 150 새솔동송린이음터 2~3층,126.8225292,37.27732211,정좌표
public_lib_11.shp.csv,40,1001,화성시 진안도서관,경기,화성시,공공(일반),지자체,위탁,2016,18391,경기도 화성시 병점중앙로,229 진안동,Http://www.hscitylib.or.kr,031-224-9977,031-224-0040,경기도 화성시 병점중앙로229 진안동,127.0336057,37.21737026,정좌표
public_lib_11.shp.csv,41,1001,화성시남양도서관,경기,화성시,공공(일반),지자체,위탁,1994,18263,경기 화성시 남양동,역골중앙로 143,http://www.hscitylib.or.kr,031-356-5241,031-356-5357,경기 화성시 남양동역골중앙로 143,126.8250353,37.21034286,정좌표
public_lib_11.shp.csv,42,1001,화성시립송산도서관,경기,화성시,공공(일반),지자체,위탁,2012,18549,경기도 화성시 송산면 삼일공원로 87,삼일공원로 87,http://www.hscitylib.or.kr,031-355-5798,031-355-7295,경기도 화성시 송산면 삼일공원로 87삼일공원로 87,126.7392486,37.2167806,정좌표
public_lib_11.shp.csv,43,1001,화성시병점도서관,경기,화성시,공공(일반),지자체,위탁,2005,445360,경기도 화성시 병점3로,132 6 (병점도서관),http://www.hscitylib.or.kr,031-226-1822,031-226-1824,경기도 화성시 병점3로132 6 (병점도서관),127.0473665,37.21284569,인근좌표
public_lib_11.shp.csv,44,1001,화성시삼괴도서관,경기,화성시,공공(일반),지자체,위탁,2004,445955,경기도 화성시 우정읍 조암리,쌍봉로 109-26,http://www.hscitylib.or.kr,031-358-2101,031-358-2102,경기도 화성시 우정읍 조암리쌍봉로 109-26,126.8143195,37.08931202,정좌표
public_lib_11.shp.csv,45,1001,화성시태안도서관,경기,화성시,공공(일반),지자체,위탁,1998,445380,경기 화성시 안녕동,용주로 22,Http://www.hscitylib.or.kr,031-223-4764,031-236-7822,경기 화성시 안녕동용주로 22,127.0142818,37.20545718,정좌표
public_lib_11.shp.csv,46,1001,화순공공도서관,전남,화순군,공공(일반),교육청,직영,1973,58120,전라남도 화순군 화순읍 도서관길 15,화순공공도서관,http://hslib.jne.go.kr,061-372-0530,061-372-0777,전라남도 화순군 화순읍 도서관길 15화순공공도서관,126.98185,35.06222767,정좌표
public_lib_11.shp.csv,47,1001,화순열린도서관,전남,화순군,공공(일반),지자체,직영,2013,519950,전남 화순군 화순읍 신기리,405-2번지 화순군민종합문화센터 3층 화순열린도서관,http://www.hslib.kr,061-379-3955,061-379-3961,전남 화순군 화순읍 신기리405-2번지 화순군민종합문화센터 3층 화순열린도서관,126.991839,35.06558092,정좌표
public_lib_11.shp.csv,48,1001,화전도서관,경남,남해군,공공(일반),지자체,직영,2009,668805,경상남도 남해군 망운로30번길,9 (평생학습관·화전도서관),http://lib.namhae.go.kr,055-860-3866,055-860-3879,경상남도 남해군 망운로30번길9 (평생학습관·화전도서관),127.8906777,34.83891827,정좌표
public_lib_11.shp.csv,49,1001,화정글샘도서관,경남,김해시,공공(일반),지자체,직영,2008,50896,경상남도 김해시 삼계중앙로13번길 19 삼계동,19 화정글샘도서관,http://lib.gimhae.go.kr,055-330-2970,055-330-2918,경상남도 김해시 삼계중앙로13번길 19 삼계동19 화정글샘도서관,128.8662635,35.26212496,정좌표
public_lib_11.shp.csv,50,1001,화천교육도서관,강원,화천군,공공(일반),교육청,직영,1990,24121,강원도 화천군 화천읍 상승로3길 22,화천교육도서관,http://lib.gwe.go.kr/hwcl,033-441-6343,033-441-6344,강원도 화천군 화천읍 상승로3길 22화천교육도서관,127.7043594,38.10669069,정좌표
public_lib_11.shp.csv,51,1001,횡성교육도서관,강원,횡성군,공공(일반),교육청,직영,1989,25235,강원도 횡성군 횡성읍 교항로 32,횡성교육도서관,http://lib.gwe.go.kr/hslib,033-344-6591,033-343-6591,강원도 횡성군 횡성읍 교항로 32횡성교육도서관,127.9798626,37.4862412,정좌표
public_lib_11.shp.csv,52,1001,횡성군립도서관,강원,횡성군,공공(일반),지자체,직영,2014,25236,강원도 횡성군 횡성읍 문예로 75,횡성읍 읍하리 문예로 75,http://lib.hsg.go.kr,033-340-5861,033-340-2552,강원도 횡성군 횡성읍 문예로 75횡성읍 읍하리 문예로 75,127.9736495,37.48821096,정좌표
public_lib_11.shp.csv,53,1001,효성도서관,인천,계양구,공공(일반),지자체,위탁,2008,21109,인천광역시 계양구 봉오대로600번길 14 (효성동),인천광역시 계양구 봉오대로600번길 14,http://www.gygl.go.kr,032-547-3862,032-547-3864,인천광역시 계양구 봉오대로600번길 14 (효성동)인천광역시 계양구 봉오대로600번길 14,126.7149989,37.5292322,정좌표
public_lib_11.shp.csv,54,1001,흑산자산문화도서관,전남,신안군,공공(일반),지자체,직영,2003,58863,전라남도 신안군 흑산면 흑산일주로 5,흑산자산문화도서관,-,061-240-8890,061-240-8787,전라남도 신안군 흑산면 흑산일주로 5흑산자산문화도서관,125.4426139,34.68415366,정좌표
public_lib_11.shp.csv,55,1001,희망샘도서관,경기,수원시,공공(일반),지자체,위탁,2006,16641,경기도 수원시 권선구 매송고색로 620 고색동,620 서수원주민편익시설 3층,http://www.suwonlib.go.kr/swhope/index.asp,031-291-6943,031-291-6944,경기도 수원시 권선구 매송고색로 620 고색동620 서수원주민편익시설 3층,126.9729266,37.24775428,정좌표
public_lib_11.shp.csv,56,1001,강서기적의도서관,부산,강서구,공공(어린이),지자체,직영,2018,46763,부산광역시 강서구 명지오션시티10로 80 (명지동),강서기적의도서관,https://library.bsgangseo.go.kr/gmlib/,051-970-2317,051-293-2316,부산광역시 강서구 명지오션시티10로 80 (명지동)강서기적의도서관,128.9047417,35.08616469,정좌표
public_lib_11.shp.csv,57,1001,강서길꽃어린이도서관,서울,강서구,공공(어린이),지자체,위탁,2007,157857,서울특별시 강서구 금낭화로24길,"5 (방화3동주민센터,어린이도서관)",http://lib.gangseo.seoul.kr,02-2663-4764,02-2663-4766,"서울특별시 강서구 금낭화로24길5 (방화3동주민센터,어린이도서관)",126.8136582,37.57871971,정좌표
public_lib_11.shp.csv,58,1001,강서꿈꾸는어린이도서관,서울,강서구,공공(어린이),지자체,위탁,2008,7558,서울특별시 강서구 공항대로 615 (염창동),281-25 (강서구 공항대로 615),http://lib.gangseo.seoul.kr,02-3663-4025,02-3663-4024,서울특별시 강서구 공항대로 615 (염창동)281-25 (강서구 공항대로 615),126.8603264,37.55268326,인근좌표
public_lib_11.shp.csv,59,1001,개봉어린이도서관,서울,구로구,공공(어린이),지자체,위탁,2010,8274,서울특별시 구로구 경인로 318-15 (개봉동),"2층, 3층 개봉어린이도서관",http://lib.guro.go.kr,02-2066-1695,02-2066-1675,"서울특별시 구로구 경인로 318-15 (개봉동)2층, 3층 개봉어린이도서관",126.8559101,37.49674271,정좌표
public_lib_11.shp.csv,60,1001,검단어린이도서관,인천,서구,공공(어린이),지자체,위탁,2004,404260,인천광역시 서구 완정로92번길,18,www.issl.go.kr/gdlib,032-561-4117,032-562-0827,인천광역시 서구 완정로92번길18,126.665899,37.60099983,정좌표
public_lib_11.shp.csv,61,1001,고양시립주엽어린이도서관,경기,고양시,공공(어린이),지자체,직영,2007,411838,경기도 고양시 일산서구 주엽로,104,www.goyanglib.or.kr,031-8075-9170,031-911-3218,경기도 고양시 일산서구 주엽로104,126.7530249,37.66003,인근좌표
public_lib_11.shp.csv,62,1001,고양시립행신어린이도서관,경기,고양시,공공(어린이),지자체,직영,2007,412220,경기도 고양시 덕양구 소원로181번길,42,http://www.goyanglib.or.kr/center/main/index.asp,031-8075-9271,031-938-2395,경기도 고양시 덕양구 소원로181번길42,126.8434677,37.61479068,정좌표
public_lib_11.shp.csv,63,1001,고양시립화정어린이도서관,경기,고양시,공공(어린이),지자체,직영,2007,10501,경기도 고양시 덕양구 화신로 323 (화정동),323 (시립화정어린이도서관),http://www.goyanglib.or.kr,031-8075-9292,031-938-2394,경기도 고양시 덕양구 화신로 323 (화정동)323 (시립화정어린이도서관),126.8410797,37.62815934,인근좌표
public_lib_11.shp.csv,64,1001,관교어린이도서관,인천,미추홀구,공공(어린이),지자체,직영,2009,402800,인천 남구 인하로 452 (관교동 13-1),3층 관교어린이도서관,http://hnrl.namgu.incheon.kr/,032-880-4836,032-880-4888,인천 남구 인하로 452 (관교동 13-1)3층 관교어린이도서관,126.6968088,37.44417826,정좌표
public_lib_11.shp.csv,65,1001,광명시충현도서관,경기,광명시,공공(어린이),지자체,직영,2009,423826,경기도 광명시 충현로42번길,19,http://www.gmlib.or.kr,02-2680-6117,02-2680-6113,경기도 광명시 충현로42번길19,126.8847387,37.43404691,정좌표
public_lib_11.shp.csv,66,1001,광양희망도서관,전남,광양시,공공(어린이),지자체,직영,2017,57753,전라남도 광양시 광양읍 인덕로 1022,전라남도 광양시 광양읍 인덕로 1022,http://lib.gwangyang.go.kr/lib/,061-797-4700,061-797-4154,전라남도 광양시 광양읍 인덕로 1022전라남도 광양시 광양읍 인덕로 1022,127.5826075,34.97348271,정좌표
public_lib_11.shp.csv,67,1001,구립서초어린이도서관,서울,서초구,공공(어린이),지자체,위탁,2005,6629,서울특별시 서초구 효령로77길 37 (서초동),구립서초어린이도서관 2층,http://kids.seocholib.or.kr/,02-3471-1337,02-3471-1336,서울특별시 서초구 효령로77길 37 (서초동)구립서초어린이도서관 2층,127.0281558,37.49229116,정좌표
public_lib_11.shp.csv,68,1001,군포시 어린이도서관,경기,군포시,공공(어린이),지자체,직영,2003,15803,경기도 군포시 고산로677번길 21 산본동,군포시어린이도서관,https://www.gunpolib.go.kr,031-390-8680,031-390-8676,경기도 군포시 고산로677번길 21 산본동군포시어린이도서관,126.9321468,37.37215618,정좌표
public_lib_11.shp.csv,69,1001,궁동어린이도서관,서울,구로구,공공(어린이),지자체,위탁,2017,8249,서울특별시 구로구 오리로 1352 (궁동),단독건물,http://lib.guro.go.kr/,02-2060-8229,02-2060-8230,서울특별시 구로구 오리로 1352 (궁동)단독건물,126.8292655,37.50221768,정좌표
public_lib_11.shp.csv,70,1001,글마루한옥어린이도서관,서울,구로구,공공(어린이),지자체,위탁,2011,8243,서울특별시 구로구 고척로27바길 7 개봉동,글마루한옥어린이도서관,http://lib.guro.go.kr/,02-2615-8200,02-2611-1543,서울특별시 구로구 고척로27바길 7 개봉동글마루한옥어린이도서관,126.8456405,37.50692111,정좌표
