aa,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
research_lib_6.shp.csv,100,501,전라남도교육연수원 도서관,전남,담양군,전문,공공,-,1993,526891,담양군 남면 지곡리 ,60(지석길 19),www.jeti.or.kr,061) 380-7773,061) 383-4266,담양군 남면 지곡리 60(지석길 19),128.0609116,38.16252616,정좌표
research_lib_7.shp.csv,1,601,전라남도교육청 교육행정자료실,전남,무안군,전문,공공,-,0,534700,전남 무안군 삼향면 남악리,1457,jne.go.kr,061) 260-0705,061) 260-0117-8,전남 무안군 삼향면 남악리1457,126.4691746,34.81551299,정좌표
research_lib_7.shp.csv,2,601,전라남도농업박물관 도서실,전남,영암군,전문,공공,-,2007,58326,전남 영암군 삼호읍 나불리,307번지,www.jam.go.kr,061) 462-2796,061) 462-2795,전남 영암군 삼호읍 나불리307번지,126.4589956,34.7769045,정좌표
research_lib_7.shp.csv,3,601,전라남도지식정보센터,전남,무안군,전문,공공,-,2014,550230,무안군 삼향면 남악리 ,1000,-,061) 286-4122~3,061) 286-4753,무안군 삼향면 남악리 1000,126.4640474,34.81611328,정좌표
research_lib_7.shp.csv,4,601,콘텐츠도서관,전남,나주시,전문,공공,-,2002,560859,전라남도 나주시 교육길 35 (빛가람동351),한국콘텐츠진흥원 2층 콘텐츠도서관,http://library.kocca.kr,061-900-6138,061-900-6145,전라남도 나주시 교육길 35 (빛가람동351)한국콘텐츠진흥원 2층 콘텐츠도서관,126.7817786,35.01972585,정좌표
research_lib_7.shp.csv,5,601,해양경비안전교육원,전남,여수시,전문,공공,-,2008,561350,전라남도 여수시,오천동 산122 해양경찰교육원 도서관,-,061-806-2915,061-806-2916,전라남도 여수시오천동 산122 해양경찰교육원 도서관,127.7316269,34.79195927,인근좌표
research_lib_7.shp.csv,6,601,국립전주박물관 정보자료실,전북,전주시,전문,공공,-,-,570080,전주시 완산구 쑥고개길,284,http://jeonju.museum.go.kr,063) 220-1032,063) 224-7551,전주시 완산구 쑥고개길284,127.0835696,36.4026693,인근좌표
research_lib_7.shp.csv,7,601,국민연금공단 도서관,전북,전주시,전문,공공,-,1950,54875,전라북도 전주시 덕진구,기지로 180 (만성동),http://lib.nps.or.kr/,063-713-5316,,전라북도 전주시 덕진구기지로 180 (만성동),127.0718172,35.83731721,정좌표
research_lib_7.shp.csv,8,601,농업과학도서관호남분관 자료실,전북,익산시,전문,공공,-,0,560750,익산시 송학동 ,381,-,063) 840-2191,063) 840-2112,익산시 송학동 381,126.9309889,35.93845717,정좌표
research_lib_7.shp.csv,9,601,농촌진흥청 농업과학도서관,전북,전주시,전문,공공,-,0,561833,전라북도 전주시 완산구 농생명로 300 (중동),농촌진흥청,-,063-238-1000,063-238-1766,전라북도 전주시 완산구 농생명로 300 (중동)농촌진흥청,127.0521749,35.8299808,정좌표
research_lib_7.shp.csv,10,601,예수병원의학도서실,전북,전주시,전문,민간,-,0,561709,전주시 완산구 중화산동, 1가,-,063-230-8114,063-230-8463,전주시 완산구 중화산동 1가,128.2177944,37.13014287,정좌표
research_lib_7.shp.csv,11,601,전라북도교육연구정보원 자료실,전북,전주시,전문,공공,-,1961,590150,전북 전주시 덕진구 인후동2가,08월 18일,www.jbedu.kr,063) 250-3731,063) 250-3737,전북 전주시 덕진구 인후동2가18-8,127.1473786,35.836136,정좌표
research_lib_7.shp.csv,12,601,전라북도교육청 행정자료실,전북,전주시,전문,공공,,0,560010,전주시 덕진구 진북동 ,301-26,-,063) 239-3467,063) 251-9240,전주시 덕진구 진북동 301-26,127.1399295,35.8284684,정좌표
research_lib_7.shp.csv,13,601,전라북도지방공무원교육원 자료실,전북,남원시,전문,공공,,2005,560860,전북 남원시 산곡동,산64번지(산성길 87),-,063) 290-5100,,전북 남원시 산곡동산64번지(산성길 87),127.3671122,35.42031358,정좌표
research_lib_7.shp.csv,14,601,전라북도청 자료실,전북,전주시,전문,공공,,1969,561711,전주시 완산구 효자동3가 ,1,-,063) 280-2454,,전주시 완산구 효자동3가 1,127.1091304,35.82006168,정좌표
research_lib_7.shp.csv,15,601,전북발전연구원 자료실,전북,전주시,전문,공공,,-,560859,전라북도 전주시 완산구 콩쥐팥쥐로,1696 전북발전연구원,http://lib.libportal.co.kr/JEONBUKLAB/,063-280-7113,063-286-9206,전라북도 전주시 완산구 콩쥐팥쥐로1696 전북발전연구원,127.0828367,35.82129482,정좌표
research_lib_7.shp.csv,16,601,전북은행 도서실,전북,전주시,전문,민간,,-,573707,전주시 덕진구 금암1동 ,669-2 전북은행빌딩,http://jbbank.winbook.kr,063) 250-7927,063) 250-7149,전주시 덕진구 금암1동 669-2 전북은행빌딩,127.1317588,35.83967972,정좌표
research_lib_7.shp.csv,17,601,전주역사박물관 자료실,전북,전주시,전문,민간,,1955,690810,전주시 완산구 효자동 2가 ,892-2,-,063-228-6485~6,063-228-6484,전주시 완산구 효자동 2가 892-2,127.0931736,35.80049533,인근좌표
research_lib_7.shp.csv,18,601,전주지방법원 군산지원 자료실,전북,군산시,전문,공공,,0,690756,군산시 조촌동 ,880번지 군산지원 도서실 ,-,063-450-5030,063-450-5032,군산시 조촌동 880번지 군산지원 도서실 ,126.7411604,35.96846291,정좌표
research_lib_7.shp.csv,19,601,제주국제교육정보원 교육정보자료실,제주,제주시,전문,공공,,-,690815,제주시 삼도1동 ,전농로 88,http://book.jieis.go.kr,064) 766-3345,064)766-3359,제주시 삼도1동 전농로 88,126.5224765,33.50382875,정좌표
research_lib_7.shp.csv,20,601,제주대학교 박물관 자료실,제주,제주시,전문,민간,,-,690824,제주시 아라1동 ,산1번지 제주대학교,-,064-754-2241,064-702-0645,제주시 아라1동 산1번지 제주대학교,126.4840053,33.41943224,인근좌표
research_lib_7.shp.csv,21,601,제주특별자치도교육청 자료관,제주,제주시,전문,공공,,0,690727,제주시 연동 ,311-46,-,064) 710-0431,064) 710-0435,제주시 연동 311-46,126.4980343,33.49025071,정좌표
research_lib_7.shp.csv,22,601,제주환경운동연합 자료실,제주,제주시,전문,민간,,    ,690120,제주시 이도2동 ,314-16번지 3층 제주환경운동연합,-,064-759-2164,064-759-2159,제주시 이도2동 314-16번지 3층 제주환경운동연합,126.5369625,33.50380512,정좌표
research_lib_7.shp.csv,23,601,한국공항공사 제주지사 자료실,제주,제주시,전문,공공,,0,690170,제주시 용담2동 ,2002,-,064) 797-2314,,제주시 용담2동 2002,126.4931835,33.50776442,정좌표
research_lib_7.shp.csv,24,601,한국디지털종합도서관,제주,제주시,전문,민간,,1990,320913,제주 제주시 아라동,제주대 사범대 윤석산 연구실,http://www.kll.co.kr,064) 756-2265,064) 723-2265,제주 제주시 아라동제주대 사범대 윤석산 연구실,126.561385,33.42870882,인근좌표
research_lib_7.shp.csv,25,601,한라병원도서실(의료법인),제주,제주시,전문,민간,,0,314100,제주시 연동,Feb-63,-,064-740-5317,064-740-5680,제주시 연동1963-2,126.4849773,33.49034214,정좌표
research_lib_7.shp.csv,26,601,공군본부 행정자료실,충남,논산시,전문,공공,,2013,33657,계룡시 남선면 부남리 ,321-929,-,042) 552-6955,,계룡시 남선면 부남리 321-929,128.7233154,36.50759364,인근좌표
research_lib_7.shp.csv,27,601,공주문화원 도서관,충남,공주시,전문,공공,,1994,336857,공주시 반죽동 ,184-2,-,041) 852-9005,041) 856-6746,공주시 반죽동 184-2,127.1225852,36.45439093,정좌표
research_lib_7.shp.csv,28,601,국립생태원 생태정보도서관,충남,서천군,전문,공공,,0,330843,충청남도 서천군 마서면 금강로 1210,국립생태원 본관 1층,http://library.nie.re.kr,041-950-5800,041-950-6117,충청남도 서천군 마서면 금강로 1210국립생태원 본관 1층,126.7244874,36.02954341,정좌표
research_lib_7.shp.csv,29,601,국립특수교육원 도서관,충남,아산시,전문,공공,,2002,336010,충청남도 아산시 공원로,40 (국립특수교육원),www.knise.kr,041-537-1511,041-537-1512,충청남도 아산시 공원로40 (국립특수교육원),127.1009314,36.78752619,정좌표
research_lib_7.shp.csv,30,601,독립기념관 도서실,충남,천안시,전문,공공,,1956,320913,천안시 목천면 남화리 ,230,www.i815.or.kr,041) 560-0296,041-557-8168,천안시 목천면 남화리 230,127.224397,36.78247107,인근좌표
research_lib_7.shp.csv,31,601,열린행정정보센터,충남,아산시,전문,공공,,0,330825,충남 아산시 온천동,아산시청(기획예산담당관실),http://www.asan.go.kr,041-540-2454,041-540-2319,충남 아산시 온천동아산시청(기획예산담당관실),127.0015442,36.78690614,인근좌표
research_lib_7.shp.csv,32,601,육군본부(육군기록정보관리단) 자료실,충남,논산시,전문,공공,,1957,27737,계룡시 남선면 부남리 ,사서함 501-25호,-,042) 550-3953~5,,계룡시 남선면 부남리 사서함 501-25호,128.7996846,36.51932835,인근좌표
research_lib_7.shp.csv,33,601,한국생산기술연구원자료실,충남,천안시,전문,공공,,2014,28160,천안시 입장면 홍천리 ,Mar-35,-,041) 589-8567,041) 589-8080,천안시 입장면 홍천리 35-3,127.2428521,36.90044438,정좌표
research_lib_7.shp.csv,34,601,국가기술표준원 도서관 (구)기술표준원 기술도서관,충북,음성군,전문,공공,,0,360191,충청북도 음성군 맹동면 이수로 93,국가기술표준원 별관101호 도서관,http://www.motie.go.kr/katslib,043-870-5537,,충청북도 음성군 맹동면 이수로 93국가기술표준원 별관101호 도서관,127.5509658,36.91449803,정좌표
research_lib_7.shp.csv,35,601,국립의과학지식센터,충북,청주시,전문,공공,,-,363954,충청북도 청주시 흥덕구 오송읍 오송생명2로 202,질병관리본부 국립의과학지식센터,http://library.nih.go.kr,043-249-3000,043-249-3034,충청북도 청주시 흥덕구 오송읍 오송생명2로 202질병관리본부 국립의과학지식센터,127.3302839,36.63619458,정좌표
research_lib_7.shp.csv,36,601,국립청주박물관 정보도서실,충북,청주시,전문,공공,,2000,363700,청주시 상당구 명암로 ,393,-,043) 229-6300,043) 255-1633,청주시 상당구 명암로 393,127.5290038,36.65527492,인근좌표
research_lib_7.shp.csv,37,601,대한결핵협회결핵연구원 자료실,충북,청주시,전문,민간,,-,361763,충북 청원군 강외면 만수리,482 오송생명과학단지내 결핵연구원,http://www.kit.or.kr,043-249-4970,043-249-4972,충북 청원군 강외면 만수리482 오송생명과학단지내 결핵연구원,127.748206,36.85670214,인근좌표
research_lib_7.shp.csv,38,601,식품의약품 안전청정보자료실,충북,청주시,전문,공공,,1998,27872,충청북도 청원군,오송생명2로 187 식품의약품안전처 정보자료실,http://www.mfds.go.kr,437191229,437195760,충청북도 청원군오송생명2로 187 식품의약품안전처 정보자료실,127.3294215,36.63892489,정좌표
research_lib_7.shp.csv,39,601,의학연구정보센터 자료실,충북,청주시,전문,공공,,1985,27872,충청북도 청주시 흥덕구 내수동로,52 (충북대학교)  산학협력관N4 의학연구정보센터 301호,http://www.medric.or.kr/,043-262-6776,043-266-6775,충청북도 청주시 흥덕구 내수동로52 (충북대학교)  산학협력관N4 의학연구정보센터 301호,127.4534862,36.63273303,인근좌표
research_lib_7.shp.csv,40,601,정보통신산업진흥원 자료실,충북,진천군,전문,공공,,0,360713,충청북도 진천군 덕산면 정통로 10,2층 IT자료실,http://www.nipa.kr,043-931-5182,,충청북도 진천군 덕산면 정통로 102층 IT자료실,128.179861,36.90103267,정좌표
research_lib_7.shp.csv,41,601,정보통신정책연구원정보자료실,충북,진천군,전문,공공,,-,360568,충청북도 진천군 덕산읍 정통로 18,정보통신정책연구원 홍보자료팀,http://www.kisdi.re.kr,043-531-4388,043-531-4099,충청북도 진천군 덕산읍 정통로 18정보통신정책연구원 홍보자료팀,127.5415124,36.90277943,정좌표
research_lib_7.shp.csv,42,601,청주상공회의소자료실,충북,청주시,전문,민간,,1992,380180,청주시 상당구 북문로 2가 ,116-84,-,043) 229-2702,043) 254-2766,청주시 상당구 북문로 2가 116-84,127.4904645,36.63765843,정좌표
research_lib_7.shp.csv,43,601,청주성모병원도서실,충북,청주시,전문,민간,,1969,360112,청주시 상당구 주중동 ,589-5,-,043-219-8474,043-219-8473,청주시 상당구 주중동 589-5,127.4859242,36.67365744,정좌표
research_lib_7.shp.csv,44,601,충북발전연구원 정보자료실,충북,충주시,전문,공공,,0,360765,충북 충주시 문화동,15번지,-,043) 220-1107~8,043) 220-1199,충북 충주시 문화동15번지,127.9150052,36.96882107,인근좌표
research_lib_7.shp.csv,45,601,충청북도교육과학연구원 도서실,충북,청주시,전문,공공,,1996,363853,청주시 상당구 수동 ,180,cbesr.or.kr/index.jsp,043) 229-1913,043) 229-1900,청주시 상당구 수동 180,127.4926893,36.63815164,정좌표
research_lib_7.shp.csv,46,601,충청북도의회 자료실,충북,청주시,전문,공공,,0,360765,청주시 상당구 문화동 ,89,-,043) 220-5187,043) 220-5059,청주시 상당구 문화동 89,127.4914728,36.63537911,정좌표
research_lib_7.shp.csv,47,601,충청북도자치연수원 도서실,충북,청주시,전문,공공,,2006,27740,청원군 가덕면 한계리 ,11,-,043) 220-5453,043) 220-5439,청원군 가덕면 한계리 11,127.5793252,36.58657056,정좌표
research_lib_7.shp.csv,48,601,충청북도청 행정자료실,충북,청주시,전문,공공,,1999,27740,청주시 상당구 문화동 ,89,-,043) 220-2572,043) 220-2119,청주시 상당구 문화동 89,127.4914728,36.63537911,정좌표
research_lib_7.shp.csv,49,601,한국고용정보원 정보자료실,충북,음성군,전문,공공,,1972,27873,충청북도 음성군 맹동면 태정로 6,한국고용정보원 정보자료실,http://lib.keis.or.kr,043-870-8388,043-870-8398,충청북도 음성군 맹동면 태정로 6한국고용정보원 정보자료실,127.5506916,36.90504421,정좌표
research_lib_7.shp.csv,50,601,한국과학기술기획평가원 자료실,충북,음성군,전문,공공,,1970,363950,충청북도 음성군 맹동면 원중로 1339,한국과학기술기획평가원 1층 정보자료실,http://lib.kistep.re.kr/index.jsp,043-750-2328,043-750-2681,충청북도 음성군 맹동면 원중로 1339한국과학기술기획평가원 1층 정보자료실,127.5497214,36.90422429,정좌표
research_lib_7.shp.csv,51,601,한국교육개발원 도서실,충북,진천군,전문,공공,,1999,363954,충청북도 진천군 덕산면 교학로 7,한국교육개발원 110호,http://askkedi.kedi.re.kr,043-530-9245,043-530-9249,충청북도 진천군 덕산면 교학로 7한국교육개발원 110호,128.1879997,36.90445903,정좌표
research_lib_7.shp.csv,52,601,한국보건복지인력개발원 자료실,충북,청주시,전문,공공,,1987,27738,충북 청원군 강외면,오송생명2로 오송보건의료행정타운 한국보건복지인력개발원 교육관,www.kohi.or.kr,043-710-9140,043-710-9139,충북 청원군 강외면오송생명2로 오송보건의료행정타운 한국보건복지인력개발원 교육관,127.3234183,36.63945763,인근좌표
research_lib_7.shp.csv,53,601,한국보건산업진흥원 정보자료실,충북,청주시,전문,공공,,1962,363849,충북 청원군 강외면 오송리,오송생명2로 187 오송 보건의료행정타운,www.khidi.or.kr,043-713-8387,043-713-8926,충북 청원군 강외면 오송리오송생명2로 187 오송 보건의료행정타운,127.3294215,36.63892489,정좌표
